id,country,gender,uid,group,join_dt,device,uid,dt,device,spent
1008910,USA,,1008910,A,28/01/2023,A,1008910,28/01/2023,A,112.14
1020099,USA,M,1020099,B,25/01/2023,I,1020099,25/01/2023,I,112.01
1044813,USA,F,1044813,A,25/01/2023,A,1044813,27/01/2023,A,111.98
1021607,GBR,M,1021607,A,27/01/2023,I,1021607,28/01/2023,I,111.95
1027106,GBR,F,1027106,A,02/02/2023,I,1027106,02/02/2023,I,111.82
1002751,BRA,F,1002751,B,26/01/2023,I,1002751,26/01/2023,I,111.81
1034638,USA,M,1034638,A,28/01/2023,A,1034638,28/01/2023,A,111.76
1007782,USA,M,1007782,A,25/01/2023,I,1007782,30/01/2023,I,111.73
1039816,DEU,M,1039816,A,25/01/2023,I,1039816,25/01/2023,I,111.66
1026141,USA,F,1026141,B,28/01/2023,I,1026141,28/01/2023,I,111.63
1009906,USA,M,1009906,A,29/01/2023,I,1009906,29/01/2023,I,111.6
1031823,MEX,F,1031823,B,28/01/2023,I,1031823,28/01/2023,I,111.57
1016532,USA,F,1016532,B,26/01/2023,A,1016532,26/01/2023,A,111.43
1023027,USA,F,1023027,A,30/01/2023,I,1023027,30/01/2023,I,111.38
1035069,MEX,F,1035069,A,28/01/2023,A,1035069,31/01/2023,A,111.25
1022237,GBR,,1022237,B,04/02/2023,I,1022237,05/02/2023,I,111.0679697
1017184,USA,F,1017184,A,28/01/2023,I,1017184,31/01/2023,I,111.05
1001833,BRA,F,1001833,B,29/01/2023,A,1001833,29/01/2023,A,111.02
1041435,GBR,F,1041435,A,02/02/2023,I,1041435,02/02/2023,I,110.96
1044839,USA,F,1044839,B,02/02/2023,I,1044839,02/02/2023,I,110.7
1031157,USA,F,1031157,A,29/01/2023,A,1031157,29/01/2023,A,110.67
1019212,DEU,F,1019212,A,27/01/2023,I,1019212,27/01/2023,I,110.35
1037296,BRA,M,1037296,A,27/01/2023,I,1037296,31/01/2023,I,110.2828091
1008410,MEX,F,1008410,B,29/01/2023,I,1008410,29/01/2023,I,110.19
1013944,USA,F,1013944,B,27/01/2023,A,1013944,27/01/2023,A,110.15
1013360,USA,M,1013360,B,30/01/2023,I,1013360,30/01/2023,I,110.08
1044238,BRA,F,1044238,A,29/01/2023,I,1044238,29/01/2023,I,109.89
1023930,FRA,,1023930,B,25/01/2023,I,1023930,25/01/2023,I,109.78
1031053,FRA,M,1031053,A,27/01/2023,I,1031053,27/01/2023,I,109.69
1048857,USA,O,1048857,A,25/01/2023,A,1048857,25/01/2023,A,109.67
1038905,FRA,F,1038905,A,26/01/2023,A,1038905,26/01/2023,A,109.62
1046264,CAN,F,1046264,B,01/02/2023,A,1046264,01/02/2023,A,109.6
1036803,USA,M,1036803,B,26/01/2023,A,1036803,26/01/2023,A,109.58
1031239,FRA,,1031239,B,25/01/2023,A,1031239,25/01/2023,A,109.53
1028834,USA,F,1028834,A,25/01/2023,I,1028834,28/01/2023,I,109.28
1042287,DEU,F,1042287,A,26/01/2023,I,1042287,26/01/2023,I,109.23
1031218,TUR,F,1031218,A,27/01/2023,A,1031218,27/01/2023,A,109.2
1002535,MEX,M,1002535,A,02/02/2023,A,1002535,02/02/2023,A,109.17
1027361,USA,M,1027361,A,02/02/2023,I,1027361,02/02/2023,I,109.09
1022510,TUR,,1022510,A,25/01/2023,A,1022510,25/01/2023,A,109.02
1026021,GBR,M,1026021,B,28/01/2023,I,1026021,28/01/2023,I,108.95
1015397,ESP,,1015397,B,30/01/2023,I,1015397,30/01/2023,I,108.94
1028295,MEX,M,1028295,A,31/01/2023,I,1028295,01/02/2023,I,108.749118
1026601,,M,1026601,B,27/01/2023,A,1026601,31/01/2023,A,108.21
1017400,USA,F,1017400,B,25/01/2023,A,1017400,25/01/2023,A,107.98
1014608,USA,F,1014608,B,25/01/2023,A,1014608,25/01/2023,A,107.89
1001728,MEX,M,1001728,B,26/01/2023,I,1001728,26/01/2023,I,107.63
1034864,MEX,,1034864,A,28/01/2023,I,1034864,28/01/2023,I,107.53
1037457,USA,F,1037457,A,28/01/2023,A,1037457,28/01/2023,A,107.42
1038379,USA,M,1038379,B,05/02/2023,A,1038379,05/02/2023,A,107.36
1010394,MEX,F,1010394,B,31/01/2023,A,1010394,31/01/2023,A,107.22
1025321,BRA,M,1025321,B,25/01/2023,A,1025321,27/01/2023,A,107.21
1005563,USA,F,1005563,A,28/01/2023,I,1005563,28/01/2023,I,106.92
1037385,TUR,F,1037385,A,28/01/2023,A,1037385,28/01/2023,A,106.92
1011035,USA,,1011035,A,29/01/2023,A,1011035,30/01/2023,A,106.67
1001477,USA,M,1001477,B,25/01/2023,I,1001477,25/01/2023,I,106.65
1020019,USA,F,1020019,A,26/01/2023,A,1020019,26/01/2023,A,106.58
1034029,MEX,,1034029,A,30/01/2023,I,1034029,31/01/2023,I,106.53
1009074,BRA,F,1009074,A,30/01/2023,A,1009074,30/01/2023,A,106.38
1032588,USA,,1032588,B,25/01/2023,A,1032588,25/01/2023,A,106.32
1025044,MEX,F,1025044,B,26/01/2023,I,1025044,26/01/2023,I,106.3
1026380,DEU,F,1026380,A,27/01/2023,I,1026380,27/01/2023,I,106.14
1045583,USA,M,1045583,A,25/01/2023,I,1045583,25/01/2023,I,105.74
1004313,USA,,1004313,A,25/01/2023,I,1004313,25/01/2023,I,105.71
1031763,MEX,,1031763,A,25/01/2023,A,1031763,25/01/2023,A,105.7
1028154,USA,F,1028154,B,29/01/2023,I,1028154,03/02/2023,I,105.69
1024005,USA,F,1024005,A,26/01/2023,A,1024005,26/01/2023,A,105.64
1039543,CAN,M,1039543,B,25/01/2023,A,1039543,25/01/2023,A,105.55
1003347,USA,O,1003347,B,31/01/2023,I,1003347,31/01/2023,I,105.51
1014480,TUR,F,1014480,A,02/02/2023,I,1014480,02/02/2023,I,105.5
1023700,ESP,F,1023700,B,31/01/2023,I,1023700,31/01/2023,I,105.3
1001934,USA,M,1001934,A,26/01/2023,A,1001934,26/01/2023,A,105.29
1023449,USA,F,1023449,A,26/01/2023,A,1023449,26/01/2023,A,105.21
1037141,FRA,F,1037141,B,27/01/2023,A,1037141,27/01/2023,A,105.19
1012037,USA,M,1012037,B,28/01/2023,I,1012037,28/01/2023,I,105.09
1011998,CAN,M,1011998,B,28/01/2023,A,1011998,28/01/2023,A,105.03
1012178,MEX,F,1012178,B,25/01/2023,I,1012178,25/01/2023,I,104.85
1027240,CAN,M,1027240,B,26/01/2023,A,1027240,26/01/2023,A,104.73
1035953,FRA,F,1035953,B,25/01/2023,I,1035953,25/01/2023,I,104.7
1020804,USA,M,1020804,A,25/01/2023,I,1020804,25/01/2023,I,104.6
1037215,DEU,F,1037215,A,30/01/2023,I,1037215,31/01/2023,I,104.4403026
1007297,MEX,O,1007297,A,29/01/2023,I,1007297,30/01/2023,I,104.43
1016124,ESP,F,1016124,B,28/01/2023,A,1016124,31/01/2023,A,104.24
1016200,USA,F,1016200,A,04/02/2023,I,1016200,04/02/2023,I,104.05
1014323,USA,F,1014323,A,30/01/2023,A,1014323,30/01/2023,A,103.44
1027602,GBR,F,1027602,B,27/01/2023,I,1027602,02/02/2023,I,103.23
1022166,BRA,O,1022166,B,27/01/2023,A,1022166,27/01/2023,A,103.08
1022253,BRA,M,1022253,A,25/01/2023,I,1022253,25/01/2023,I,103.07
1031240,DEU,F,1031240,A,28/01/2023,A,1031240,30/01/2023,A,103.06
1013084,TUR,,1013084,B,25/01/2023,I,1013084,25/01/2023,I,102.98
1045885,TUR,M,1045885,A,27/01/2023,I,1045885,27/01/2023,I,102.81
1022374,USA,F,1022374,A,31/01/2023,I,1022374,04/02/2023,I,102.79
1009065,DEU,F,1009065,A,26/01/2023,A,1009065,26/01/2023,A,102.57
1003395,ESP,F,1003395,A,25/01/2023,I,1003395,29/01/2023,I,102.44
1045726,CAN,F,1045726,A,28/01/2023,A,1045726,28/01/2023,A,102.38
1021165,TUR,F,1021165,B,25/01/2023,I,1021165,25/01/2023,I,102.04
1017725,GBR,M,1017725,B,28/01/2023,A,1017725,28/01/2023,A,101.85
1019834,GBR,M,1019834,B,27/01/2023,A,1019834,30/01/2023,A,101.83
1020593,BRA,F,1020593,A,25/01/2023,A,1020593,25/01/2023,A,101.78
1001137,USA,M,1001137,B,27/01/2023,I,1001137,27/01/2023,I,101.75
1009476,USA,F,1009476,A,26/01/2023,I,1009476,26/01/2023,I,101.56
1015294,TUR,M,1015294,A,26/01/2023,I,1015294,26/01/2023,I,101.47
1007778,GBR,M,1007778,B,26/01/2023,I,1007778,31/01/2023,I,101.27
1024704,TUR,M,1024704,B,28/01/2023,I,1024704,28/01/2023,I,101.16
1009672,MEX,M,1009672,B,26/01/2023,A,1009672,26/01/2023,A,101.1
1003174,MEX,F,1003174,A,28/01/2023,I,1003174,28/01/2023,I,100.82
1042306,USA,F,1042306,A,30/01/2023,I,1042306,30/01/2023,I,100.8
1000123,DEU,,1000123,B,26/01/2023,I,1000123,26/01/2023,I,100.74
1047459,ESP,F,1047459,B,28/01/2023,I,1047459,02/02/2023,I,100.72
1006127,USA,F,1006127,B,25/01/2023,I,1006127,25/01/2023,I,100.34
1019649,BRA,M,1019649,A,03/02/2023,I,1019649,03/02/2023,I,100.3
1013416,BRA,F,1013416,A,26/01/2023,I,1013416,26/01/2023,I,100.17
1016374,BRA,F,1016374,A,25/01/2023,I,1016374,25/01/2023,I,99.88
1013686,CAN,M,1013686,B,26/01/2023,I,1013686,26/01/2023,I,99.87
1028578,,F,1028578,A,28/01/2023,A,1028578,30/01/2023,A,99.46693182
1007625,USA,F,1007625,A,02/02/2023,I,1007625,02/02/2023,I,99.44
1008546,USA,F,1008546,B,25/01/2023,I,1008546,25/01/2023,I,99.41
1042285,MEX,O,1042285,B,05/02/2023,I,1042285,05/02/2023,I,99.28
1044459,USA,F,1044459,A,29/01/2023,A,1044459,29/01/2023,A,99.26
1047241,USA,F,1047241,A,25/01/2023,A,1047241,25/01/2023,A,99.13
1007038,ESP,F,1007038,B,31/01/2023,A,1007038,03/02/2023,A,99.02
1032608,USA,F,1032608,A,26/01/2023,A,1032608,26/01/2023,A,98.87
1047196,DEU,,1047196,A,01/02/2023,I,1047196,01/02/2023,I,98.66
1022788,USA,M,1022788,A,25/01/2023,A,1022788,25/01/2023,A,98.46
1018689,MEX,M,1018689,B,31/01/2023,I,1018689,31/01/2023,I,98.44
1011169,BRA,M,1011169,B,06/02/2023,I,1011169,06/02/2023,I,98.37
1033706,GBR,M,1033706,A,01/02/2023,I,1033706,01/02/2023,I,98.17
1043855,USA,F,1043855,A,26/01/2023,I,1043855,26/01/2023,I,98.13
1034257,TUR,M,1034257,B,06/02/2023,A,1034257,06/02/2023,A,97.92
1043573,TUR,F,1043573,B,26/01/2023,A,1043573,26/01/2023,A,97.69
1040335,MEX,M,1040335,A,31/01/2023,I,1040335,31/01/2023,I,97.67
1044777,ESP,F,1044777,A,26/01/2023,A,1044777,30/01/2023,A,97.66
1047512,USA,M,1047512,A,25/01/2023,A,1047512,25/01/2023,A,97.59
1011123,MEX,M,1011123,B,02/02/2023,I,1011123,02/02/2023,I,97.58
1047163,USA,F,1047163,A,29/01/2023,I,1047163,29/01/2023,I,97.57
1039797,GBR,F,1039797,B,26/01/2023,A,1039797,26/01/2023,A,97.49
1012338,USA,,1012338,A,05/02/2023,I,1012338,06/02/2023,I,97.48
1042915,USA,,1042915,B,26/01/2023,I,1042915,26/01/2023,I,97.38
1030647,USA,F,1030647,B,25/01/2023,A,1030647,25/01/2023,A,97.33
1026739,USA,,1026739,B,31/01/2023,I,1026739,31/01/2023,I,97.32
1011478,BRA,F,1011478,A,25/01/2023,A,1011478,25/01/2023,A,97.23
1036624,USA,F,1036624,A,02/02/2023,A,1036624,04/02/2023,A,96.96
1009333,MEX,M,1009333,A,31/01/2023,I,1009333,03/02/2023,I,96.79
1007403,USA,M,1007403,B,25/01/2023,A,1007403,26/01/2023,A,96.62
1001855,USA,,1001855,A,25/01/2023,A,1001855,25/01/2023,A,96.6
1035289,FRA,F,1035289,B,03/02/2023,A,1035289,03/02/2023,A,96.56
1016063,GBR,F,1016063,B,03/02/2023,I,1016063,03/02/2023,I,96.46
1042359,MEX,F,1042359,A,29/01/2023,I,1042359,29/01/2023,I,96.44
1020891,USA,M,1020891,B,27/01/2023,,1020891,30/01/2023,,96.4
1039274,TUR,F,1039274,B,25/01/2023,A,1039274,27/01/2023,A,96.09
1049315,BRA,F,1049315,B,25/01/2023,A,1049315,25/01/2023,A,96.08
1031692,FRA,F,1031692,A,25/01/2023,I,1031692,27/01/2023,I,96
1044458,USA,F,1044458,B,25/01/2023,A,1044458,25/01/2023,A,95.93
1026007,ESP,F,1026007,A,28/01/2023,I,1026007,01/02/2023,I,95.88
1038929,TUR,M,1038929,B,02/02/2023,I,1038929,02/02/2023,I,95.84
1021915,MEX,,1021915,B,04/02/2023,I,1021915,04/02/2023,I,95.7
1011070,USA,M,1011070,A,26/01/2023,A,1011070,26/01/2023,A,95.67
1046778,USA,F,1046778,A,26/01/2023,I,1046778,27/01/2023,I,95.62
1007688,USA,F,1007688,A,27/01/2023,I,1007688,27/01/2023,I,95.57
1039936,USA,M,1039936,B,25/01/2023,A,1039936,25/01/2023,A,95.47
1044533,USA,F,1044533,A,27/01/2023,I,1044533,27/01/2023,I,95.41
1024162,USA,F,1024162,B,30/01/2023,I,1024162,30/01/2023,I,95.39
1037910,TUR,F,1037910,A,26/01/2023,I,1037910,26/01/2023,I,95.12
1035682,USA,M,1035682,A,29/01/2023,A,1035682,29/01/2023,A,95.11
1047127,GBR,F,1047127,A,26/01/2023,I,1047127,26/01/2023,I,95.05
1012662,BRA,F,1012662,B,28/01/2023,I,1012662,28/01/2023,I,95.02
1004241,DEU,M,1004241,A,26/01/2023,A,1004241,26/01/2023,A,95.01
1022103,FRA,F,1022103,A,30/01/2023,I,1022103,02/02/2023,I,94.9
1036756,,M,1036756,B,27/01/2023,I,1036756,27/01/2023,I,94.8
1017718,,F,1017718,B,26/01/2023,I,1017718,27/01/2023,I,94.41
1045978,CAN,M,1045978,B,25/01/2023,I,1045978,25/01/2023,I,94.39
1028576,FRA,F,1028576,A,26/01/2023,A,1028576,26/01/2023,A,94.36
1040522,BRA,F,1040522,A,31/01/2023,A,1040522,31/01/2023,A,94.36
1016359,USA,M,1016359,A,25/01/2023,I,1016359,25/01/2023,I,94.34
1037261,USA,M,1037261,B,25/01/2023,I,1037261,29/01/2023,I,94.34
1021929,TUR,F,1021929,B,27/01/2023,I,1021929,27/01/2023,I,94.16
1040687,CAN,F,1040687,A,27/01/2023,A,1040687,27/01/2023,A,94.11
1047003,USA,F,1047003,B,03/02/2023,A,1047003,03/02/2023,A,94.07
1038380,USA,,1038380,A,26/01/2023,I,1038380,26/01/2023,I,94.05
1020394,USA,,1020394,A,01/02/2023,I,1020394,01/02/2023,I,94.03
1003914,ESP,F,1003914,B,25/01/2023,I,1003914,25/01/2023,I,93.94
1032083,USA,M,1032083,A,25/01/2023,I,1032083,25/01/2023,I,93.91
1028134,USA,M,1028134,B,26/01/2023,A,1028134,26/01/2023,A,93.89
1036427,USA,F,1036427,B,25/01/2023,I,1036427,25/01/2023,I,93.88
1027368,BRA,F,1027368,B,29/01/2023,A,1027368,29/01/2023,A,93.83
1044844,MEX,F,1044844,B,25/01/2023,I,1044844,30/01/2023,I,93.78
1048808,USA,O,1048808,B,25/01/2023,A,1048808,25/01/2023,A,93.44
1026358,USA,,1026358,A,29/01/2023,I,1026358,29/01/2023,I,93.4
1045456,DEU,M,1045456,B,25/01/2023,I,1045456,25/01/2023,I,93.16
1027116,USA,,1027116,B,03/02/2023,I,1027116,03/02/2023,I,93.03
1020183,BRA,F,1020183,A,25/01/2023,A,1020183,25/01/2023,A,92.98
1030735,BRA,F,1030735,B,26/01/2023,A,1030735,26/01/2023,A,92.85
1045900,GBR,O,1045900,B,28/01/2023,A,1045900,28/01/2023,A,92.77
1002873,DEU,F,1002873,B,01/02/2023,I,1002873,06/02/2023,I,92.72
1031188,TUR,F,1031188,A,06/02/2023,A,1031188,06/02/2023,A,92.72
1042697,BRA,F,1042697,B,26/01/2023,I,1042697,26/01/2023,I,92.64
1019343,FRA,F,1019343,A,26/01/2023,A,1019343,26/01/2023,A,92.4
1040840,TUR,,1040840,B,05/02/2023,I,1040840,05/02/2023,I,92.38
1014920,FRA,F,1014920,A,25/01/2023,I,1014920,25/01/2023,I,92.32
1046912,DEU,F,1046912,A,01/02/2023,A,1046912,01/02/2023,A,92.29
1049698,DEU,,1049698,B,28/01/2023,I,1049698,28/01/2023,I,92.19
1004362,USA,M,1004362,A,28/01/2023,A,1004362,28/01/2023,A,92.13
1044176,CAN,F,1044176,A,04/02/2023,A,1044176,04/02/2023,A,92.1
1029937,USA,F,1029937,B,25/01/2023,I,1029937,25/01/2023,I,92.09
1018884,MEX,F,1018884,B,27/01/2023,I,1018884,27/01/2023,I,91.96
1016839,FRA,M,1016839,A,25/01/2023,I,1016839,31/01/2023,I,91.93
1008965,USA,,1008965,B,31/01/2023,I,1008965,31/01/2023,I,91.83
1009420,BRA,,1009420,A,28/01/2023,A,1009420,31/01/2023,A,91.77
1015397,ESP,,1015397,B,30/01/2023,I,1015397,05/02/2023,I,91.7278476
1026786,USA,F,1026786,A,25/01/2023,A,1026786,29/01/2023,A,91.66
1033474,BRA,M,1033474,B,01/02/2023,A,1033474,01/02/2023,A,91.66
1010915,FRA,F,1010915,B,26/01/2023,I,1010915,26/01/2023,I,91.49
1011497,USA,M,1011497,A,30/01/2023,A,1011497,30/01/2023,A,91.35
1007552,USA,,1007552,B,06/02/2023,A,1007552,06/02/2023,A,91.24
1003168,USA,F,1003168,B,29/01/2023,I,1003168,29/01/2023,I,91.16
1025081,TUR,,1025081,A,31/01/2023,I,1025081,03/02/2023,I,91.16
1037243,BRA,F,1037243,B,27/01/2023,A,1037243,27/01/2023,A,91.16
1011478,BRA,F,1011478,A,25/01/2023,A,1011478,26/01/2023,A,91.14269691
1030359,TUR,,1030359,B,25/01/2023,I,1030359,25/01/2023,I,91.09
1036867,BRA,M,1036867,B,25/01/2023,A,1036867,28/01/2023,A,90.99
1041988,ESP,,1041988,A,30/01/2023,I,1041988,31/01/2023,I,90.88
1038733,MEX,F,1038733,B,01/02/2023,A,1038733,01/02/2023,A,90.78
1023134,TUR,F,1023134,B,30/01/2023,A,1023134,30/01/2023,A,90.69
1037144,ESP,F,1037144,A,27/01/2023,A,1037144,27/01/2023,A,90.63
1041838,BRA,F,1041838,A,02/02/2023,I,1041838,02/02/2023,I,90.56
1020563,MEX,F,1020563,A,25/01/2023,I,1020563,25/01/2023,I,90.47
1040512,USA,M,1040512,B,31/01/2023,I,1040512,31/01/2023,I,90.4
1045027,USA,F,1045027,A,25/01/2023,A,1045027,25/01/2023,A,90.4
1028061,USA,,1028061,A,27/01/2023,I,1028061,30/01/2023,I,90.0853139
1025481,USA,F,1025481,B,26/01/2023,A,1025481,26/01/2023,A,90.06
1043043,DEU,F,1043043,A,28/01/2023,A,1043043,28/01/2023,A,89.92
1026574,USA,F,1026574,A,25/01/2023,A,1026574,31/01/2023,A,89.7
1000523,BRA,F,1000523,A,04/02/2023,A,1000523,04/02/2023,A,89.64
1005960,BRA,F,1005960,A,30/01/2023,I,1005960,30/01/2023,I,89.59
1009447,BRA,F,1009447,A,28/01/2023,A,1009447,28/01/2023,A,89.59
1038528,CAN,F,1038528,B,30/01/2023,A,1038528,30/01/2023,A,89.39
1008724,USA,M,1008724,A,25/01/2023,A,1008724,25/01/2023,A,89.31
1042470,CAN,M,1042470,B,02/02/2023,I,1042470,02/02/2023,I,89.25
1042423,MEX,F,1042423,B,28/01/2023,A,1042423,28/01/2023,A,89.24
1013330,MEX,,1013330,B,29/01/2023,A,1013330,29/01/2023,A,89.12
1043070,FRA,M,1043070,A,25/01/2023,A,1043070,25/01/2023,A,89.09
1047780,TUR,F,1047780,A,25/01/2023,A,1047780,25/01/2023,A,89.07
1036693,USA,F,1036693,B,25/01/2023,A,1036693,25/01/2023,A,88.96
1009242,ESP,F,1009242,B,30/01/2023,I,1009242,30/01/2023,I,88.94
1002664,USA,F,1002664,A,30/01/2023,I,1002664,03/02/2023,I,88.79
1031637,USA,F,1031637,A,31/01/2023,I,1031637,31/01/2023,I,88.75
1014039,USA,F,1014039,B,25/01/2023,A,1014039,26/01/2023,A,88.66
1036615,USA,M,1036615,A,29/01/2023,I,1036615,30/01/2023,I,88.61
1008807,BRA,F,1008807,A,27/01/2023,I,1008807,31/01/2023,I,88.6
1032249,,M,1032249,A,28/01/2023,I,1032249,28/01/2023,I,88.5
1022986,USA,,1022986,A,30/01/2023,I,1022986,04/02/2023,I,88.4
1018479,USA,F,1018479,A,25/01/2023,I,1018479,27/01/2023,I,88.38
1036379,AUS,F,1036379,A,26/01/2023,A,1036379,26/01/2023,A,88.32
1026041,USA,F,1026041,A,25/01/2023,A,1026041,25/01/2023,A,88.26
1045210,USA,,1045210,B,05/02/2023,A,1045210,05/02/2023,A,87.92
1028348,BRA,F,1028348,B,28/01/2023,A,1028348,28/01/2023,A,87.9
1041762,CAN,F,1041762,B,27/01/2023,A,1041762,27/01/2023,A,87.89
1006140,CAN,F,1006140,A,05/02/2023,A,1006140,06/02/2023,A,87.7
1015175,USA,F,1015175,A,28/01/2023,A,1015175,28/01/2023,A,87.68
1020350,USA,F,1020350,A,25/01/2023,A,1020350,27/01/2023,A,87.43
1033487,BRA,F,1033487,B,26/01/2023,I,1033487,26/01/2023,I,87.36
1038848,USA,O,1038848,A,29/01/2023,A,1038848,29/01/2023,A,87.34
1039136,MEX,,1039136,A,26/01/2023,I,1039136,26/01/2023,I,87.11
1026421,TUR,M,1026421,A,02/02/2023,I,1026421,04/02/2023,I,87.07
1024588,BRA,F,1024588,B,06/02/2023,I,1024588,06/02/2023,I,87
1021197,MEX,F,1021197,B,28/01/2023,I,1021197,28/01/2023,I,86.92
1046638,GBR,F,1046638,B,03/02/2023,A,1046638,03/02/2023,A,86.9
1012822,USA,F,1012822,B,25/01/2023,I,1012822,25/01/2023,I,86.88
1018723,USA,F,1018723,A,25/01/2023,I,1018723,25/01/2023,I,86.8
1003174,MEX,F,1003174,A,28/01/2023,I,1003174,30/01/2023,I,86.70122871
1042884,USA,F,1042884,A,25/01/2023,I,1042884,25/01/2023,I,86.65
1035067,MEX,,1035067,B,26/01/2023,A,1035067,26/01/2023,A,86.64
1047771,USA,M,1047771,A,26/01/2023,A,1047771,26/01/2023,A,86.6
1012016,ESP,F,1012016,B,06/02/2023,A,1012016,06/02/2023,A,86.58
1031928,MEX,M,1031928,A,26/01/2023,I,1031928,26/01/2023,I,86.56
1018309,TUR,F,1018309,B,26/01/2023,I,1018309,26/01/2023,I,86.38
1009599,BRA,F,1009599,B,25/01/2023,I,1009599,25/01/2023,I,86.33
1022747,DEU,F,1022747,B,26/01/2023,A,1022747,26/01/2023,A,86.27
1007674,USA,F,1007674,B,28/01/2023,A,1007674,28/01/2023,A,86.18
1031387,CAN,F,1031387,A,29/01/2023,I,1031387,29/01/2023,I,86.11
1028489,BRA,F,1028489,B,25/01/2023,I,1028489,25/01/2023,I,85.98
1040570,USA,M,1040570,B,27/01/2023,A,1040570,27/01/2023,A,85.94
1049973,MEX,F,1049973,B,27/01/2023,A,1049973,31/01/2023,A,85.93
1040660,USA,M,1040660,A,26/01/2023,A,1040660,26/01/2023,A,85.88
1026817,USA,F,1026817,A,30/01/2023,A,1026817,31/01/2023,A,85.85
1043533,AUS,M,1043533,B,26/01/2023,I,1043533,29/01/2023,I,85.71
1013853,USA,F,1013853,A,29/01/2023,I,1013853,29/01/2023,I,85.57
1024109,BRA,M,1024109,B,27/01/2023,I,1024109,27/01/2023,I,85.57
1022831,USA,,1022831,A,26/01/2023,I,1022831,26/01/2023,I,85.55
1003697,BRA,,1003697,A,25/01/2023,I,1003697,25/01/2023,I,85.52
1007351,BRA,O,1007351,B,03/02/2023,I,1007351,03/02/2023,I,85.45
1015053,AUS,M,1015053,A,03/02/2023,I,1015053,06/02/2023,I,85.33
1005312,CAN,F,1005312,B,27/01/2023,A,1005312,27/01/2023,A,85.32
1038490,BRA,F,1038490,A,25/01/2023,A,1038490,28/01/2023,A,85.13
1007136,USA,F,1007136,A,25/01/2023,A,1007136,25/01/2023,A,85.12
1019707,MEX,F,1019707,B,31/01/2023,A,1019707,31/01/2023,A,85.05
1018562,MEX,F,1018562,B,01/02/2023,I,1018562,01/02/2023,I,84.97
1033604,USA,M,1033604,A,25/01/2023,A,1033604,25/01/2023,A,84.91
1008075,GBR,F,1008075,A,25/01/2023,I,1008075,25/01/2023,I,84.71
1016952,TUR,M,1016952,A,25/01/2023,A,1016952,25/01/2023,A,84.65
1021706,TUR,F,1021706,B,26/01/2023,A,1021706,26/01/2023,A,84.55
1039606,TUR,M,1039606,B,29/01/2023,A,1039606,29/01/2023,A,84.54
1001090,USA,F,1001090,A,25/01/2023,I,1001090,27/01/2023,I,84.51
1028315,USA,M,1028315,B,26/01/2023,I,1028315,29/01/2023,I,84.46
1040677,USA,F,1040677,A,25/01/2023,I,1040677,25/01/2023,I,84.44
1010259,DEU,F,1010259,A,26/01/2023,I,1010259,26/01/2023,I,84.43
1019755,BRA,F,1019755,B,31/01/2023,A,1019755,31/01/2023,A,84.37
1012339,TUR,F,1012339,A,05/02/2023,I,1012339,05/02/2023,I,84.25
1003616,DEU,F,1003616,B,26/01/2023,A,1003616,26/01/2023,A,84.2
1027181,USA,F,1027181,A,25/01/2023,I,1027181,30/01/2023,I,84.19
1046463,USA,M,1046463,A,26/01/2023,I,1046463,26/01/2023,I,84.14
1038905,FRA,F,1038905,A,26/01/2023,A,1038905,31/01/2023,A,84.0825011
1033857,MEX,M,1033857,B,25/01/2023,I,1033857,25/01/2023,I,84.03
1003766,USA,M,1003766,A,28/01/2023,I,1003766,28/01/2023,I,83.97
1033831,USA,F,1033831,B,25/01/2023,A,1033831,25/01/2023,A,83.88
1040319,TUR,,1040319,A,29/01/2023,A,1040319,29/01/2023,A,83.85
1027570,USA,,1027570,A,29/01/2023,A,1027570,29/01/2023,A,83.8
1048373,USA,,1048373,A,25/01/2023,A,1048373,25/01/2023,A,83.52
1015758,MEX,,1015758,A,25/01/2023,I,1015758,25/01/2023,I,83.43
1018396,AUS,F,1018396,A,25/01/2023,A,1018396,25/01/2023,A,83.38
1001685,FRA,M,1001685,B,26/01/2023,A,1001685,29/01/2023,A,83.37
1015481,MEX,F,1015481,B,29/01/2023,A,1015481,31/01/2023,A,83.25
1022039,ESP,,1022039,A,29/01/2023,A,1022039,29/01/2023,A,83.2
1039175,BRA,F,1039175,B,27/01/2023,A,1039175,27/01/2023,A,83.08
1021115,TUR,F,1021115,B,28/01/2023,I,1021115,02/02/2023,I,83.06154532
1016821,TUR,,1016821,A,06/02/2023,I,1016821,06/02/2023,I,82.93
1032065,USA,F,1032065,A,25/01/2023,A,1032065,25/01/2023,A,82.91
1026003,ESP,F,1026003,A,27/01/2023,I,1026003,27/01/2023,I,82.82
1036788,USA,F,1036788,B,03/02/2023,I,1036788,03/02/2023,I,82.73
1021366,ESP,F,1021366,B,03/02/2023,I,1021366,03/02/2023,I,82.6
1043648,MEX,F,1043648,A,25/01/2023,I,1043648,25/01/2023,I,82.57
1012350,AUS,M,1012350,A,26/01/2023,I,1012350,26/01/2023,I,82.37
1020236,ESP,M,1020236,B,25/01/2023,I,1020236,25/01/2023,I,82.23
1043491,USA,F,1043491,A,01/02/2023,I,1043491,02/02/2023,I,82.21
1041356,BRA,,1041356,A,30/01/2023,I,1041356,04/02/2023,I,82.01
1006261,TUR,O,1006261,B,06/02/2023,A,1006261,06/02/2023,A,81.83
